id	filename	md5	size	state
72759fe9-b497-4732-9a12-0389dd5981f4	8829309a-f0e1-43d0-b72a-dbcbecc57dcc.wxs.Pindel.aliquot.maf.gz	1293a223bc095c6e2245bf9aeee0b2ea	56607	released
740953ea-eeb5-4052-9385-28527d26fc4e	aad956cb-4fda-4148-abdc-23f0a65b3db5.wxs.aliquot_ensemble_masked.maf.gz	4fc5fe14cd40a549ce549b92ddc2e270	51829	released
3d218ba5-bc14-4a37-8cbc-9007eca904de	ec4ae919-52e3-41d2-9d32-666464c26fb3.wxs.aliquot_ensemble_raw.maf.gz	98fd41bf0409404001ad0904a164633d	165850	released
7ecb69b2-cbff-4fff-820a-ea483bfad5fd	f4d9de28-b8bf-47c7-a9ab-04e9814df483.wxs.MuSE.aliquot.maf.gz	53b0ebcf3383a6227ea4025dec67bb6e	206409	released
9d8e946a-cc56-4af5-ad2f-ae8254db5fdf	0307f560-777b-4492-bffd-8eacae8da208.wxs.aliquot_ensemble_raw.maf.gz	7d3e647ffe411d7d604121123b52eea2	482253	released
938cf1db-7e89-4243-933d-3d9043eea560	fa7d0136-f71e-488f-8bb7-17e7998a7647.wxs.Pindel.aliquot.maf.gz	b24009e04317905e4775a49861b97f2c	31394	released
b8796b76-d1b1-4bbf-b6b1-f06cb3b3ee53	0307f560-777b-4492-bffd-8eacae8da208.wxs.aliquot_ensemble_masked.maf.gz	15abf19085c20edbb890f9489c98fc0c	177452	released
97872c58-2cad-47f2-b7a3-f32c0be7781c	be7867f4-ac1b-4622-8085-a77b2a9b8393.wxs.VarScan2.aliquot.maf.gz	9a02a3d681f2706c9b92814f882fa740	469193	released
4715acb3-753d-4406-894b-ad2c09f0ef17	b7164f90-cccb-4cdc-8f7d-b728d923953f.wxs.aliquot_ensemble_masked.maf.gz	17fbab23020e987777c5ee32378b0351	16549	released
18a85bc2-eaf1-4557-b840-02605f5464b7	e71ff96e-606f-4db1-afa7-b65cbf689bfa.wxs.MuTect2.aliquot.maf.gz	fefc42044ba2195949712a48c262806d	938010	released
91fcc301-4d27-4ac2-bc0f-4bf6cc816f93	2c7140ef-b956-443a-bc92-ced7dadd9a9c.wxs.aliquot_ensemble_raw.maf.gz	e0df28dd84996ebaf77fc4f7c3be3d80	221095	released
71a10785-229c-43cc-8727-9329f2d9f98e	ae364701-ac53-4943-a72d-4a8b86181108.wxs.MuSE.aliquot.maf.gz	ad94d5b7f216f1afccbbe6e5b7dab142	199191	released
a3bcb0b9-1c5f-41b0-86f9-089aeece49f8	f1e69b02-c255-43b8-9994-7df0818bef0a.wxs.Pindel.aliquot.maf.gz	52ad79d10579a222990d20e2778bc24d	321647	released
082e03c5-f49f-455e-9e6d-b477b962deca	e1a5102c-e7b6-49fd-b4a2-32a10936ab55.wxs.aliquot_ensemble_masked.maf.gz	b3273fad1f613a0f969c832114cb1558	109310	released
d3a7d850-99f8-4eaa-933a-3d15745ac7fd	58529771-2790-474a-8705-17d544e16999.wxs.aliquot_ensemble_raw.maf.gz	fdfe7a126f4e903a62ffac96dc43650a	176924	released
d5b12972-4fd2-4735-a029-4c0302c2c5cf	c5e9d235-0945-47ff-a4ad-a6a8d85b188f.wxs.MuTect2.aliquot.maf.gz	b7b5a11061585bcf6706ab5a2441691f	769955	released
